Process(V) Name                 Module Base Module Name          Result
0x86976408 spoolsv.exe          0x075840000 ADVAPI32.dll         OK: module.1400.de576408.75840000.dll
0x86976408 spoolsv.exe          0x0702f0000 winprint.dll         OK: module.1400.de576408.702f0000.dll
0x86976408 spoolsv.exe          0x074a50000 credssp.dll          OK: module.1400.de576408.74a50000.dll
0x86976408 spoolsv.exe          0x074db0000 CRYPTSP.dll          OK: module.1400.de576408.74db0000.dll
0x86976408 spoolsv.exe          0x074b30000 DEVRTL.dll           OK: module.1400.de576408.74b30000.dll
0x86976408 spoolsv.exe          0x0715a0000 FunDisc.dll          OK: module.1400.de576408.715a0000.dll
0x86976408 spoolsv.exe          0x073880000 slc.dll              OK: module.1400.de576408.73880000.dll
0x86976408 spoolsv.exe          0x074f50000 srvcli.dll           OK: module.1400.de576408.74f50000.dll
0x86976408 spoolsv.exe          0x070200000 cscapi.dll           OK: module.1400.de576408.70200000.dll
0x86976408 spoolsv.exe          0x076ca0000 USER32.dll           OK: module.1400.de576408.76ca0000.dll
0x86976408 spoolsv.exe          0x074830000 wshtcpip.dll         OK: module.1400.de576408.74830000.dll
0x86976408 spoolsv.exe          0x0768c0000 GDI32.dll            OK: module.1400.de576408.768c0000.dll
0x86976408 spoolsv.exe          0x0756d0000 kernel32.dll         OK: module.1400.de576408.756d0000.dll
0x86976408 spoolsv.exe          0x0758e0000 MSCTF.dll            OK: module.1400.de576408.758e0000.dll
0x86976408 spoolsv.exe          0x0752f0000 WINSTA.dll           OK: module.1400.de576408.752f0000.dll
0x86976408 spoolsv.exe          0x074900000 IPHLPAPI.DLL         OK: module.1400.de576408.74900000.dll
0x86976408 spoolsv.exe          0x075430000 CRYPT32.dll          OK: module.1400.de576408.75430000.dll
0x86976408 spoolsv.exe          0x074920000 VERSION.dll          OK: module.1400.de576408.74920000.dll
0x86976408 spoolsv.exe          0x075330000 profapi.dll          OK: module.1400.de576408.75330000.dll
0x86976408 spoolsv.exe          0x074b50000 rsaenh.dll           OK: module.1400.de576408.74b50000.dll
0x86976408 spoolsv.exe          0x073930000 ATL.DLL              OK: module.1400.de576408.73930000.dll
0x86976408 spoolsv.exe          0x077350000 NSI.dll              OK: module.1400.de576408.77350000.dll
0x86976408 spoolsv.exe          0x074d60000 wship6.dll           OK: module.1400.de576408.74d60000.dll
0x86976408 spoolsv.exe          0x070370000 WSDMon.dll           OK: module.1400.de576408.70370000.dll
0x86976408 spoolsv.exe          0x070580000 umb.dll              OK: module.1400.de576408.70580000.dll
0x86976408 spoolsv.exe          0x076d70000 SHLWAPI.dll          OK: module.1400.de576408.76d70000.dll
0x86976408 spoolsv.exe          0x0703b0000 usbmon.dll           OK: module.1400.de576408.703b0000.dll
0x86976408 spoolsv.exe          0x0755a0000 WINTRUST.dll         OK: module.1400.de576408.755a0000.dll
0x86976408 spoolsv.exe          0x0757b0000 OLEAUT32.dll         OK: module.1400.de576408.757b0000.dll
0x86976408 spoolsv.exe          0x0703a0000 wls0wndh.dll         OK: module.1400.de576408.703a0000.dll
0x86976408 spoolsv.exe          0x075320000 RpcRtRemote.dll      OK: module.1400.de576408.75320000.dll
0x86976408 spoolsv.exe          0x0750c0000 secur32.dll          OK: module.1400.de576408.750c0000.dll
0x86976408 spoolsv.exe          0x0703d0000 snmpapi.dll          OK: module.1400.de576408.703d0000.dll
0x86976408 spoolsv.exe          0x070de0000 msxml6.dll           OK: module.1400.de576408.70de0000.dll
0x86976408 spoolsv.exe          0x0773f0000 IMM32.DLL            OK: module.1400.de576408.773f0000.dll
0x86976408 spoolsv.exe          0x073490000 netutils.dll         OK: module.1400.de576408.73490000.dll
0x86976408 spoolsv.exe          0x076600000 SETUPAPI.dll         OK: module.1400.de576408.76600000.dll
0x86976408 spoolsv.exe          0x074930000 WTSAPI32.dll         OK: module.1400.de576408.74930000.dll
0x86976408 spoolsv.exe          0x070410000 FXSMON.DLL           OK: module.1400.de576408.70410000.dll
0x86976408 spoolsv.exe          0x076dd0000 ole32.dll            OK: module.1400.de576408.76dd0000.dll
0x86976408 spoolsv.exe          0x075620000 msvcrt.dll           OK: module.1400.de576408.75620000.dll
0x86976408 spoolsv.exe          0x074c30000 DNSAPI.dll           OK: module.1400.de576408.74c30000.dll
0x86976408 spoolsv.exe          0x070240000 win32spl.dll         OK: module.1400.de576408.70240000.dll
0x86976408 spoolsv.exe          0x071660000 webservices.dll      OK: module.1400.de576408.71660000.dll
0x86976408 spoolsv.exe          0x075210000 SSPICLI.DLL          OK: module.1400.de576408.75210000.dll
0x86976408 spoolsv.exe          0x071770000 wsdapi.dll           OK: module.1400.de576408.71770000.dll
0x86976408 spoolsv.exe          0x075280000 CRYPTBASE.dll        OK: module.1400.de576408.75280000.dll
0x86976408 spoolsv.exe          0x073890000 dsrole.dll           OK: module.1400.de576408.73890000.dll
0x86976408 spoolsv.exe          0x070430000 winspool.drv         OK: module.1400.de576408.70430000.dll
0x86976408 spoolsv.exe          0x0704b0000 SPOOLSS.DLL          OK: module.1400.de576408.704b0000.dll
0x86976408 spoolsv.exe          0x075550000 KERNELBASE.dll       OK: module.1400.de576408.75550000.dll
0x86976408 spoolsv.exe          0x070bb0000 rasadhlp.dll         OK: module.1400.de576408.70bb0000.dll
0x86976408 spoolsv.exe          0x076ad0000 CLBCatQ.DLL          OK: module.1400.de576408.76ad0000.dll
0x86976408 spoolsv.exe          0x0748f0000 WINNSI.DLL           OK: module.1400.de576408.748f0000.dll
0x86976408 spoolsv.exe          0x074970000 GPAPI.dll            OK: module.1400.de576408.74970000.dll
0x85e54300 svchost.exe          0x0001b0000 svchost.exe          OK: module.1428.dee54300.1b0000.dll
0x85e54300 svchost.exe          0x0771e0000 ntdll.dll            OK: module.1428.dee54300.771e0000.dll
0x85e54300 svchost.exe          0x074930000 WTSAPI32.dll         OK: module.1428.dee54300.74930000.dll
0x85e54300 svchost.exe          0x076f30000 RPCRT4.dll           OK: module.1428.dee54300.76f30000.dll
0x85e54300 svchost.exe          0x076d70000 SHLWAPI.dll          OK: module.1428.dee54300.76d70000.dll
0x85e54300 svchost.exe          0x070f80000 netprofm.dll         OK: module.1428.dee54300.70f80000.dll
0x85e54300 svchost.exe          0x074b50000 rsaenh.dll           OK: module.1428.dee54300.74b50000.dll
0x85e54300 svchost.exe          0x074990000 USERENV.dll          OK: module.1428.dee54300.74990000.dll
0x85e54300 svchost.exe          0x0755d0000 CFGMGR32.dll         OK: module.1428.dee54300.755d0000.dll
0x85e54300 svchost.exe          0x0767a0000 USP10.dll            OK: module.1428.dee54300.767a0000.dll
0x85e54300 svchost.exe          0x074db0000 CRYPTSP.dll          OK: module.1428.dee54300.74db0000.dll
0x85e54300 svchost.exe          0x0730f0000 dhcpcsvc6.DLL        OK: module.1428.dee54300.730f0000.dll
0x85e54300 svchost.exe          0x076dd0000 ole32.dll            OK: module.1428.dee54300.76dd0000.dll
0x85e54300 svchost.exe          0x0747a0000 FirewallAPI.dll      OK: module.1428.dee54300.747a0000.dll
0x85e54300 svchost.exe          0x0773a0000 WLDAP32.dll          OK: module.1428.dee54300.773a0000.dll
0x85e54300 svchost.exe          0x073400000 fwpuclnt.dll         OK: module.1428.dee54300.73400000.dll
0x85e54300 svchost.exe          0x076840000 sechost.dll          OK: module.1428.dee54300.76840000.dll
0x85e54300 svchost.exe          0x075210000 SspiCli.dll          OK: module.1428.dee54300.75210000.dll
0x85e54300 svchost.exe          0x077340000 LPK.dll              OK: module.1428.dee54300.77340000.dll
0x85e54300 svchost.exe          0x073a30000 nlaapi.dll           OK: module.1428.dee54300.73a30000.dll
0x85e54300 svchost.exe          0x075600000 DEVOBJ.dll           OK: module.1428.dee54300.75600000.dll
0x85e54300 svchost.exe          0x075840000 ADVAPI32.dll         OK: module.1428.dee54300.75840000.dll
0x85e54300 svchost.exe          0x074a50000 credssp.dll          OK: module.1428.dee54300.74a50000.dll
0x85e54300 svchost.exe          0x0738a0000 taskschd.dll         OK: module.1428.dee54300.738a0000.dll
0x85e54300 svchost.exe          0x071a70000 mpssvc.dll           OK: module.1428.dee54300.71a70000.dll
0x85e54300 svchost.exe          0x073880000 slc.dll              OK: module.1428.dee54300.73880000.dll
0x85e54300 svchost.exe          0x076ca0000 USER32.dll           OK: module.1428.dee54300.76ca0000.dll
0x85e54300 svchost.exe          0x076600000 SETUPAPI.dll         OK: module.1428.dee54300.76600000.dll
0x85e54300 svchost.exe          0x0768c0000 GDI32.dll            OK: module.1428.dee54300.768c0000.dll
0x85e54300 svchost.exe          0x0756d0000 kernel32.dll         OK: module.1428.dee54300.756d0000.dll
0x85e54300 svchost.exe          0x0758e0000 MSCTF.dll            OK: module.1428.dee54300.758e0000.dll
0x85e54300 svchost.exe          0x074d70000 mswsock.dll          OK: module.1428.dee54300.74d70000.dll
0x85e54300 svchost.exe          0x074900000 IPHLPAPI.DLL         OK: module.1428.dee54300.74900000.dll
0x85e54300 svchost.exe          0x074920000 VERSION.dll          OK: module.1428.dee54300.74920000.dll
0x85e54300 svchost.exe          0x076a10000 WS2_32.dll           OK: module.1428.dee54300.76a10000.dll
0x85e54300 svchost.exe          0x075330000 profapi.dll          OK: module.1428.dee54300.75330000.dll
0x85e54300 svchost.exe          0x074940000 pcwum.dll            OK: module.1428.dee54300.74940000.dll
0x85e54300 svchost.exe          0x077350000 NSI.dll              OK: module.1428.dee54300.77350000.dll
0x85e54300 svchost.exe          0x074d60000 wship6.dll           OK: module.1428.dee54300.74d60000.dll
0x85e54300 svchost.exe          0x071540000 wshqos.dll           OK: module.1428.dee54300.71540000.dll
0x85e54300 svchost.exe          0x0748c0000 ntmarta.dll          OK: module.1428.dee54300.748c0000.dll
0x85e54300 svchost.exe          0x070b90000 wdi.dll              OK: module.1428.dee54300.70b90000.dll
0x85e54300 svchost.exe          0x074f20000 AUTHZ.dll            OK: module.1428.dee54300.74f20000.dll
0x85e54300 svchost.exe          0x06fd60000 radardt.dll          OK: module.1428.dee54300.6fd60000.dll
0x85e54300 svchost.exe          0x0757b0000 OLEAUT32.dll         OK: module.1428.dee54300.757b0000.dll
0x85e54300 svchost.exe          0x070730000 npmproxy.dll         OK: module.1428.dee54300.70730000.dll
0x85e54300 svchost.exe          0x075320000 RpcRtRemote.dll      OK: module.1428.dee54300.75320000.dll
0x85e54300 svchost.exe          0x0750c0000 secur32.dll          OK: module.1428.dee54300.750c0000.dll
0x85e54300 svchost.exe          0x0707d0000 tdh.dll              OK: module.1428.dee54300.707d0000.dll
0x85e54300 svchost.exe          0x0719e0000 dps.dll              OK: module.1428.dee54300.719e0000.dll
0x85e54300 svchost.exe          0x0773f0000 IMM32.DLL            OK: module.1428.dee54300.773f0000.dll
0x85e54300 svchost.exe          0x070a00000 diagperf.dll         OK: module.1428.dee54300.70a00000.dll
0x85e54300 svchost.exe          0x075550000 KERNELBASE.dll       OK: module.1428.dee54300.75550000.dll
0x85e54300 svchost.exe          0x075620000 msvcrt.dll           OK: module.1428.dee54300.75620000.dll
0x85e54300 svchost.exe          0x074830000 wshtcpip.DLL         OK: module.1428.dee54300.74830000.dll
0x85e54300 svchost.exe          0x071a40000 wfapigp.dll          OK: module.1428.dee54300.71a40000.dll
0x85e54300 svchost.exe          0x070880000 pnpts.dll            OK: module.1428.dee54300.70880000.dll
0x85e54300 svchost.exe          0x070750000 wdiasqmmodule.dll    OK: module.1428.dee54300.70750000.dll
0x85e54300 svchost.exe          0x072e60000 bfe.dll              OK: module.1428.dee54300.72e60000.dll
0x85e54300 svchost.exe          0x070870000 pots.dll             OK: module.1428.dee54300.70870000.dll
0x85e54300 svchost.exe          0x075280000 CRYPTBASE.dll        OK: module.1428.dee54300.75280000.dll
0x85e54300 svchost.exe          0x074ec0000 bcrypt.dll           OK: module.1428.dee54300.74ec0000.dll
0x85e54300 svchost.exe          0x076ad0000 CLBCatQ.DLL          OK: module.1428.dee54300.76ad0000.dll
0x85e54300 svchost.exe          0x0748f0000 WINNSI.DLL           OK: module.1428.dee54300.748f0000.dll
0x85e54300 svchost.exe          0x074970000 GPAPI.dll            OK: module.1428.dee54300.74970000.dll
0x85e54300 svchost.exe          0x074840000 dhcpcsvc.DLL         OK: module.1428.dee54300.74840000.dll
0x869c6030 svchost.exe          0x0001b0000 svchost.exe          OK: module.1540.de5c6030.1b0000.dll
0x869c6030 svchost.exe          0x0771e0000 ntdll.dll            OK: module.1540.de5c6030.771e0000.dll
0x869c6030 svchost.exe          0x073930000 ATL.DLL              OK: module.1540.de5c6030.73930000.dll
0x869c6030 svchost.exe          0x0715d0000 WINHTTP.dll          OK: module.1540.de5c6030.715d0000.dll
0x869c6030 svchost.exe          0x076f30000 RPCRT4.dll           OK: module.1540.de5c6030.76f30000.dll
0x869c6030 svchost.exe          0x076d70000 SHLWAPI.dll          OK: module.1540.de5c6030.76d70000.dll
0x869c6030 svchost.exe          0x06bf80000 eappcfg.dll          OK: module.1540.de5c6030.6bf80000.dll
0x869c6030 svchost.exe          0x070590000 wlanutil.dll         OK: module.1540.de5c6030.70590000.dll
0x869c6030 svchost.exe          0x0767a0000 USP10.dll            OK: module.1540.de5c6030.767a0000.dll
0x869c6030 svchost.exe          0x0702d0000 Wlanapi.dll          OK: module.1540.de5c6030.702d0000.dll
0x869c6030 svchost.exe          0x074db0000 CRYPTSP.dll          OK: module.1540.de5c6030.74db0000.dll
0x869c6030 svchost.exe          0x0730f0000 dhcpcsvc6.DLL        OK: module.1540.de5c6030.730f0000.dll
0x869c6030 svchost.exe          0x072fc0000 ktmw32.dll           OK: module.1540.de5c6030.72fc0000.dll
0x869c6030 svchost.exe          0x076dd0000 ole32.dll            OK: module.1540.de5c6030.76dd0000.dll
0x869c6030 svchost.exe          0x0747a0000 FirewallAPI.dll      OK: module.1540.de5c6030.747a0000.dll
0x869c6030 svchost.exe          0x074ec0000 bcrypt.dll           OK: module.1540.de5c6030.74ec0000.dll
0x869c6030 svchost.exe          0x0773a0000 WLDAP32.dll          OK: module.1540.de5c6030.773a0000.dll
0x869c6030 svchost.exe          0x076840000 sechost.dll          OK: module.1540.de5c6030.76840000.dll
0x869c6030 svchost.exe          0x076a10000 WS2_32.dll           OK: module.1540.de5c6030.76a10000.dll
0x869c6030 svchost.exe          0x077340000 LPK.dll              OK: module.1540.de5c6030.77340000.dll
0x869c6030 svchost.exe          0x071530000 SSDPAPI.dll          OK: module.1540.de5c6030.71530000.dll
0x869c6030 svchost.exe          0x075840000 ADVAPI32.dll         OK: module.1540.de5c6030.75840000.dll
0x869c6030 svchost.exe          0x074a50000 credssp.dll          OK: module.1540.de5c6030.74a50000.dll
0x869c6030 svchost.exe          0x074b50000 rsaenh.dll           OK: module.1540.de5c6030.74b50000.dll
0x869c6030 svchost.exe          0x06c030000 wcncsvc.dll          OK: module.1540.de5c6030.6c030000.dll
0x869c6030 svchost.exe          0x073480000 wkscli.dll           OK: module.1540.de5c6030.73480000.dll
0x869c6030 svchost.exe          0x074a90000 bcryptprimitives.dll OK: module.1540.de5c6030.74a90000.dll
0x869c6030 svchost.exe          0x0718a0000 fdrespub.dll         OK: module.1540.de5c6030.718a0000.dll
0x869c6030 svchost.exe          0x0768c0000 GDI32.dll            OK: module.1540.de5c6030.768c0000.dll
0x869c6030 svchost.exe          0x0756d0000 kernel32.dll         OK: module.1540.de5c6030.756d0000.dll
0x869c6030 svchost.exe          0x0758e0000 MSCTF.dll            OK: module.1540.de5c6030.758e0000.dll
0x869c6030 svchost.exe          0x075290000 SXS.DLL              OK: module.1540.de5c6030.75290000.dll
0x869c6030 svchost.exe          0x074d70000 mswsock.dll          OK: module.1540.de5c6030.74d70000.dll
0x869c6030 svchost.exe          0x074900000 IPHLPAPI.DLL         OK: module.1540.de5c6030.74900000.dll
0x869c6030 svchost.exe          0x071550000 webio.dll            OK: module.1540.de5c6030.71550000.dll
0x869c6030 svchost.exe          0x071100000 HTTPAPI.dll          OK: module.1540.de5c6030.71100000.dll
0x869c6030 svchost.exe          0x074920000 VERSION.dll          OK: module.1540.de5c6030.74920000.dll
0x869c6030 svchost.exe          0x06f1c0000 fntcache.dll         OK: module.1540.de5c6030.6f1c0000.dll
0x869c6030 svchost.exe          0x071540000 wshqos.dll           OK: module.1540.de5c6030.71540000.dll
0x869c6030 svchost.exe          0x06c0c0000 ssdpsrv.dll          OK: module.1540.de5c6030.6c0c0000.dll
0x869c6030 svchost.exe          0x077350000 NSI.dll              OK: module.1540.de5c6030.77350000.dll
0x869c6030 svchost.exe          0x074d60000 wship6.dll           OK: module.1540.de5c6030.74d60000.dll
0x869c6030 svchost.exe          0x0748c0000 ntmarta.dll          OK: module.1540.de5c6030.748c0000.dll
0x869c6030 svchost.exe          0x0715a0000 FunDisc.dll          OK: module.1540.de5c6030.715a0000.dll
0x869c6030 svchost.exe          0x074940000 pcwum.dll            OK: module.1540.de5c6030.74940000.dll
0x869c6030 svchost.exe          0x0757b0000 OLEAUT32.dll         OK: module.1540.de5c6030.757b0000.dll
0x869c6030 svchost.exe          0x06bf40000 upnp.dll             OK: module.1540.de5c6030.6bf40000.dll
0x869c6030 svchost.exe          0x075320000 RpcRtRemote.dll      OK: module.1540.de5c6030.75320000.dll
0x869c6030 svchost.exe          0x0750c0000 secur32.dll          OK: module.1540.de5c6030.750c0000.dll
0x869c6030 svchost.exe          0x06bfd0000 OneX.DLL             OK: module.1540.de5c6030.6bfd0000.dll
0x869c6030 svchost.exe          0x070de0000 msxml6.dll           OK: module.1540.de5c6030.70de0000.dll
0x869c6030 svchost.exe          0x0773f0000 IMM32.DLL            OK: module.1540.de5c6030.773f0000.dll
0x869c6030 svchost.exe          0x076ca0000 USER32.dll           OK: module.1540.de5c6030.76ca0000.dll
0x869c6030 svchost.exe          0x06c010000 wlanhlp.dll          OK: module.1540.de5c6030.6c010000.dll
0x869c6030 svchost.exe          0x071770000 wsdapi.dll           OK: module.1540.de5c6030.71770000.dll
0x869c6030 svchost.exe          0x075620000 msvcrt.dll           OK: module.1540.de5c6030.75620000.dll
0x869c6030 svchost.exe          0x074830000 wshtcpip.DLL         OK: module.1540.de5c6030.74830000.dll
0x869c6030 svchost.exe          0x071660000 webservices.dll      OK: module.1540.de5c6030.71660000.dll
0x869c6030 svchost.exe          0x075210000 SSPICLI.DLL          OK: module.1540.de5c6030.75210000.dll
0x869c6030 svchost.exe          0x073c70000 XmlLite.dll          OK: module.1540.de5c6030.73c70000.dll
0x869c6030 svchost.exe          0x075280000 CRYPTBASE.dll        OK: module.1540.de5c6030.75280000.dll
0x869c6030 svchost.exe          0x073490000 netutils.dll         OK: module.1540.de5c6030.73490000.dll
0x869c6030 svchost.exe          0x075550000 KERNELBASE.dll       OK: module.1540.de5c6030.75550000.dll
0x869c6030 svchost.exe          0x06bfb0000 eappprxy.dll         OK: module.1540.de5c6030.6bfb0000.dll
0x869c6030 svchost.exe          0x076ad0000 CLBCatQ.DLL          OK: module.1540.de5c6030.76ad0000.dll
0x869c6030 svchost.exe          0x0748f0000 WINNSI.DLL           OK: module.1540.de5c6030.748f0000.dll
0x869c6030 svchost.exe          0x074840000 dhcpcsvc.DLL         OK: module.1540.de5c6030.74840000.dll
0x8699e260 svchost.exe          0x0001b0000 svchost.exe          OK: module.1980.de59e260.1b0000.dll
0x8699e260 svchost.exe          0x0771e0000 ntdll.dll            OK: module.1980.de59e260.771e0000.dll
0x8699e260 svchost.exe          0x077340000 LPK.dll              OK: module.1980.de59e260.77340000.dll
0x8699e260 svchost.exe          0x076f30000 RPCRT4.dll           OK: module.1980.de59e260.76f30000.dll
0x8699e260 svchost.exe          0x074920000 VERSION.dll          OK: module.1980.de59e260.74920000.dll
0x8699e260 svchost.exe          0x0767a0000 USP10.dll            OK: module.1980.de59e260.767a0000.dll
0x8699e260 svchost.exe          0x0730f0000 dhcpcsvc6.DLL        OK: module.1980.de59e260.730f0000.dll
0x8699e260 svchost.exe          0x0707c0000 FwRemoteSvr.DLL      OK: module.1980.de59e260.707c0000.dll
0x8699e260 svchost.exe          0x0747a0000 FirewallAPI.dll      OK: module.1980.de59e260.747a0000.dll
0x8699e260 svchost.exe          0x073400000 fwpuclnt.dll         OK: module.1980.de59e260.73400000.dll
0x8699e260 svchost.exe          0x076840000 sechost.dll          OK: module.1980.de59e260.76840000.dll
0x8699e260 svchost.exe          0x075210000 SSPICLI.DLL          OK: module.1980.de59e260.75210000.dll
0x8699e260 svchost.exe          0x076ca0000 USER32.dll           OK: module.1980.de59e260.76ca0000.dll
0x8699e260 svchost.exe          0x075840000 ADVAPI32.dll         OK: module.1980.de59e260.75840000.dll
0x8699e260 svchost.exe          0x074a50000 credssp.dll          OK: module.1980.de59e260.74a50000.dll
0x8699e260 svchost.exe          0x0768c0000 GDI32.dll            OK: module.1980.de59e260.768c0000.dll
0x8699e260 svchost.exe          0x0756d0000 kernel32.dll         OK: module.1980.de59e260.756d0000.dll
0x8699e260 svchost.exe          0x0758e0000 MSCTF.dll            OK: module.1980.de59e260.758e0000.dll
0x8699e260 svchost.exe          0x074d70000 mswsock.dll          OK: module.1980.de59e260.74d70000.dll
0x8699e260 svchost.exe          0x074900000 IPHLPAPI.DLL         OK: module.1980.de59e260.74900000.dll
0x8699e260 svchost.exe          0x070920000 ipsecsvc.dll         OK: module.1980.de59e260.70920000.dll
0x8699e260 svchost.exe          0x076a10000 WS2_32.dll           OK: module.1980.de59e260.76a10000.dll
0x8699e260 svchost.exe          0x077350000 NSI.dll              OK: module.1980.de59e260.77350000.dll
0x8699e260 svchost.exe          0x074d60000 wship6.dll           OK: module.1980.de59e260.74d60000.dll
0x8699e260 svchost.exe          0x074f20000 AUTHZ.dll            OK: module.1980.de59e260.74f20000.dll
0x8699e260 svchost.exe          0x0757b0000 OLEAUT32.dll         OK: module.1980.de59e260.757b0000.dll
0x8699e260 svchost.exe          0x075320000 RpcRtRemote.dll      OK: module.1980.de59e260.75320000.dll
0x8699e260 svchost.exe          0x0750c0000 secur32.dll          OK: module.1980.de59e260.750c0000.dll
0x8699e260 svchost.exe          0x0773f0000 IMM32.DLL            OK: module.1980.de59e260.773f0000.dll
0x8699e260 svchost.exe          0x076dd0000 ole32.dll            OK: module.1980.de59e260.76dd0000.dll
0x8699e260 svchost.exe          0x075620000 msvcrt.dll           OK: module.1980.de59e260.75620000.dll
0x8699e260 svchost.exe          0x074830000 wshtcpip.dll         OK: module.1980.de59e260.74830000.dll
0x8699e260 svchost.exe          0x075280000 CRYPTBASE.dll        OK: module.1980.de59e260.75280000.dll
0x8699e260 svchost.exe          0x075550000 KERNELBASE.dll       OK: module.1980.de59e260.75550000.dll
0x8699e260 svchost.exe          0x076ad0000 CLBCatQ.DLL          OK: module.1980.de59e260.76ad0000.dll
0x8699e260 svchost.exe          0x0748f0000 WINNSI.DLL           OK: module.1980.de59e260.748f0000.dll
0x8699e260 svchost.exe          0x074840000 dhcpcsvc.DLL         OK: module.1980.de59e260.74840000.dll
0x86a77030 taskhost.exe         0x000f00000 taskhost.exe         OK: module.1136.de277030.f00000.dll
0x86a77030 taskhost.exe         0x0771e0000 ntdll.dll            OK: module.1136.de277030.771e0000.dll
0x86a77030 taskhost.exe         0x074930000 WTSAPI32.dll         OK: module.1136.de277030.74930000.dll
0x86a77030 taskhost.exe         0x076f30000 RPCRT4.dll           OK: module.1136.de277030.76f30000.dll
0x86a77030 taskhost.exe         0x076d70000 SHLWAPI.dll          OK: module.1136.de277030.76d70000.dll
0x86a77030 taskhost.exe         0x070f80000 netprofm.dll         OK: module.1136.de277030.70f80000.dll
0x86a77030 taskhost.exe         0x06fd90000 MSUTB.dll            OK: module.1136.de277030.6fd90000.dll
0x86a77030 taskhost.exe         0x0767a0000 USP10.dll            OK: module.1136.de277030.767a0000.dll
0x86a77030 taskhost.exe         0x074db0000 CRYPTSP.dll          OK: module.1136.de277030.74db0000.dll
0x86a77030 taskhost.exe         0x073890000 dsrole.dll           OK: module.1136.de277030.73890000.dll
0x86a77030 taskhost.exe         0x06fdd0000 HotStartU...gent.dll OK: module.1136.de277030.6fdd0000.dll
0x86a77030 taskhost.exe         0x076840000 sechost.dll          OK: module.1136.de277030.76840000.dll
0x86a77030 taskhost.exe         0x075210000 SspiCli.dll          OK: module.1136.de277030.75210000.dll
0x86a77030 taskhost.exe         0x077340000 LPK.dll              OK: module.1136.de277030.77340000.dll
0x86a77030 taskhost.exe         0x06fdc0000 MsCtfMonitor.dll     OK: module.1136.de277030.6fdc0000.dll
0x86a77030 taskhost.exe         0x075840000 ADVAPI32.dll         OK: module.1136.de277030.75840000.dll
0x86a77030 taskhost.exe         0x0738a0000 taskschd.dll         OK: module.1136.de277030.738a0000.dll
0x86a77030 taskhost.exe         0x074b50000 rsaenh.dll           OK: module.1136.de277030.74b50000.dll
0x86a77030 taskhost.exe         0x073880000 slc.dll              OK: module.1136.de277030.73880000.dll
0x86a77030 taskhost.exe         0x073ca0000 dwmapi.dll           OK: module.1136.de277030.73ca0000.dll
0x86a77030 taskhost.exe         0x076ca0000 USER32.dll           OK: module.1136.de277030.76ca0000.dll
0x86a77030 taskhost.exe         0x0768c0000 GDI32.dll            OK: module.1136.de277030.768c0000.dll
0x86a77030 taskhost.exe         0x0756d0000 kernel32.dll         OK: module.1136.de277030.756d0000.dll
0x86a77030 taskhost.exe         0x0758e0000 MSCTF.dll            OK: module.1136.de277030.758e0000.dll
0x86a77030 taskhost.exe         0x0752f0000 WINSTA.dll           OK: module.1136.de277030.752f0000.dll
0x86a77030 taskhost.exe         0x070730000 npmproxy.dll         OK: module.1136.de277030.70730000.dll
0x86a77030 taskhost.exe         0x077350000 NSI.dll              OK: module.1136.de277030.77350000.dll
0x86a77030 taskhost.exe         0x06fd80000 dimsjob.dll          OK: module.1136.de277030.6fd80000.dll
0x86a77030 taskhost.exe         0x073f90000 uxtheme.dll          OK: module.1136.de277030.73f90000.dll
0x86a77030 taskhost.exe         0x0757b0000 OLEAUT32.dll         OK: module.1136.de277030.757b0000.dll
0x86a77030 taskhost.exe         0x075320000 RpcRtRemote.dll      OK: module.1136.de277030.75320000.dll
0x86a77030 taskhost.exe         0x0773f0000 IMM32.DLL            OK: module.1136.de277030.773f0000.dll
0x86a77030 taskhost.exe         0x0739c0000 WINMM.dll            OK: module.1136.de277030.739c0000.dll
0x86a77030 taskhost.exe         0x076dd0000 ole32.dll            OK: module.1136.de277030.76dd0000.dll
0x86a77030 taskhost.exe         0x075620000 msvcrt.dll           OK: module.1136.de277030.75620000.dll
0x86a77030 taskhost.exe         0x073a30000 nlaapi.dll           OK: module.1136.de277030.73a30000.dll
0x86a77030 taskhost.exe         0x075280000 CRYPTBASE.dll        OK: module.1136.de277030.75280000.dll
0x86a77030 taskhost.exe         0x070490000 PlaySndSrv.dll       OK: module.1136.de277030.70490000.dll
0x86a77030 taskhost.exe         0x075550000 KERNELBASE.dll       OK: module.1136.de277030.75550000.dll
0x86a77030 taskhost.exe         0x076ad0000 CLBCatQ.DLL          OK: module.1136.de277030.76ad0000.dll
0x86ac1030 sppsvc.exe           0x0004d0000 sppsvc.exe           OK: module.1300.de2c1030.4d0000.dll
0x86ac1030 sppsvc.exe           0x0771e0000 ntdll.dll            OK: module.1300.de2c1030.771e0000.dll
0x86ac1030 sppsvc.exe           0x077320000 MSASN1.dll           OK: module.1300.de2c1030.77320000.dll
0x86ac1030 sppsvc.exe           0x077340000 LPK.dll              OK: module.1300.de2c1030.77340000.dll
0x86ac1030 sppsvc.exe           0x076f30000 RPCRT4.dll           OK: module.1300.de2c1030.76f30000.dll
0x86ac1030 sppsvc.exe           0x0767a0000 USP10.dll            OK: module.1300.de2c1030.767a0000.dll
0x86ac1030 sppsvc.exe           0x074db0000 CRYPTSP.dll          OK: module.1300.de2c1030.74db0000.dll
